input,label,split
train_116112,0,train
train_116116,0,train
train_116117,0,train
train_116121,0,train
train_116122,0,train
train_116123,0,train
train_116124,0,train
train_116125,0,train
train_116126,0,train
train_116127,0,train
train_116128,0,train
train_116129,0,train
train_116130,0,train
train_116131,0,train
train_116132,0,train
train_116133,0,train
train_116134,0,train
train_116135,0,train
train_116136,0,train
train_116137,0,train
train_116138,0,train
train_116139,0,train
train_116140,0,train
train_116141,0,train
train_116142,0,train
train_116143,0,train
train_116144,0,train
train_116145,0,train
train_116146,0,train
train_116147,0,train
train_116148,0,train
train_116149,0,train
train_116150,0,train
train_116151,0,train
train_116152,0,train
train_116153,0,train
train_116154,0,train
train_116155,0,train
train_116156,0,train
train_116157,0,train
train_116158,0,train
train_116159,0,train
train_116160,0,train
train_116161,0,train
train_116162,0,train
train_116163,0,train
train_116164,0,train
train_116165,0,train
train_116166,0,train
train_116167,0,train
train_116168,0,train
train_116169,0,train
train_116170,0,train
train_116171,0,train
train_116172,0,train
train_116173,0,train
train_116174,0,train
train_116175,0,train
train_116176,0,train
train_116177,0,train
train_116178,0,train
train_116179,0,train
train_116180,0,train
train_116181,0,train
train_116182,0,train
train_116183,0,train
train_116184,0,train
train_116185,0,train
train_116186,0,train
train_116187,0,train
train_116188,0,train
train_116189,0,train
train_116190,0,train
train_116191,0,train
train_116192,0,train
train_116193,0,train
train_116194,0,train
train_116195,0,train
train_116196,0,train
train_116197,0,train
train_116198,0,train
train_116199,0,train
train_1162,0,train
train_116200,0,train
train_116201,0,train
train_116202,0,train
train_116203,0,train
train_116204,0,train
train_116205,0,train
train_116206,0,train
train_116207,0,train
train_116208,0,train
train_116209,0,train
train_116210,0,train
train_116211,0,train
train_116212,0,train
train_116213,0,train
train_116214,0,train
train_116215,0,train
train_116216,0,train
train_116217,0,train
train_116218,0,train
train_116219,0,train
train_116220,0,train
train_116221,0,train
train_116222,0,train
train_116223,0,train
train_116224,0,train
train_116225,0,train
train_116226,0,train
train_116227,0,train
train_116228,0,train
train_116229,0,train
train_116230,0,train
train_116231,0,train
train_116232,0,train
train_116233,0,train
train_116234,0,train
train_116235,0,train
train_116236,0,train
train_116237,0,train
train_116238,0,train
train_116239,0,train
train_11624,0,train
train_116240,0,train
train_116241,0,train
train_116242,0,train
train_116243,0,train
train_116244,0,train
train_116245,0,train
train_116246,0,train
train_116247,0,train
train_116248,0,train
train_116249,0,train
train_116250,0,train
train_116251,0,train
train_116252,0,train
train_116253,0,train
train_116254,0,train
train_116255,0,train
train_116256,0,train
train_116257,0,train
train_116258,0,train
train_116259,0,train
train_116260,0,train
train_116261,0,train
train_116262,0,train
train_116263,0,train
train_116264,0,train
train_116265,0,train
train_116266,0,train
train_116267,0,train
train_116268,0,train
train_116269,0,train
train_116270,0,train
train_116271,0,train
train_116272,0,train
train_116273,0,train
train_116274,0,train
train_116275,0,train
train_116276,0,train
train_116277,0,train
train_116278,0,train
train_116279,0,train
train_116280,0,train
train_116281,0,train
train_116282,0,train
train_116283,0,train
train_116284,0,train
train_116285,0,train
train_116286,0,train
train_116287,0,train
train_116288,0,train
train_116289,0,train
train_116290,0,train
train_116291,0,train
train_116292,0,train
train_116293,0,train
train_116294,0,train
train_116295,0,train
train_116296,0,train
train_116297,0,train
train_116298,0,train
train_116299,0,train
train_116300,0,train
train_116301,0,train
train_116302,0,train
train_116303,0,train
train_116304,0,train
train_116305,0,train
train_116306,0,train
train_116307,0,train
train_116308,0,train
train_116309,0,train
train_116310,0,train
train_116311,0,train
train_116312,0,train
train_116313,0,train
train_116314,0,train
train_116315,0,train
train_116316,0,train
train_116317,0,train
train_116318,0,train
train_116319,0,train
train_116320,0,train
train_116321,0,train
train_116322,0,train
train_116323,0,train
train_116324,0,train
train_116325,0,train
train_116326,0,train
train_116327,0,train
train_116328,0,train
train_116329,0,train
train_116330,0,train
train_116331,0,train
train_116332,0,train
train_116333,0,train
train_116334,0,train
train_116335,0,train
train_116336,0,train
train_116337,0,train
train_116338,0,train
train_116339,0,train
train_116340,0,train
train_116341,0,train
train_116342,0,train
train_116343,0,train
train_116344,0,train
train_116345,0,train
train_116346,0,train
train_116348,0,train
train_116349,0,train
train_116351,0,train
train_116353,0,train
train_116355,0,train
train_116357,0,train
train_116359,0,train
train_116360,0,train
train_116361,0,train
train_116362,0,train
train_116363,0,train
train_116364,0,train
train_116365,0,train
train_116366,0,train
train_116367,0,train
train_116370,0,train
train_116371,0,train
train_116372,0,train
train_116374,0,train
train_116376,0,train
train_116382,0,train
train_116383,0,train
train_116384,0,train
train_116385,0,train
train_116386,0,train
train_116388,0,train
train_116389,0,train
train_116390,0,train
train_116393,0,train
train_116394,0,train
train_116395,0,train
train_116396,0,train
train_116406,0,train
train_116408,0,train
train_116412,0,train
train_116414,0,train
train_116415,0,train
train_116422,0,train
train_116425,0,train
train_116427,0,train
train_116441,0,train
train_116444,0,train
train_116450,0,train
train_116452,0,train
train_1166,0,train
train_11661,0,train
train_116610,0,train
train_116613,0,train
train_116617,0,train
train_116618,0,train
train_116621,0,train
train_11663,0,train
train_116639,0,train
train_116657,0,train
train_116658,0,train
train_116665,0,train
train_116675,0,train
train_116679,0,train
train_11668,0,train
train_116687,0,train
train_116690,0,train
train_116692,0,train
train_116693,0,train
train_116694,0,train
train_116699,0,train
train_116704,0,train
train_116709,0,train
train_116710,0,train
train_116711,0,train
train_116712,0,train
train_116717,0,train
train_116718,0,train
train_116719,0,train
train_116720,0,train
train_116721,0,train
train_116722,0,train
train_116724,0,train
train_116725,0,train
train_116727,0,train
train_116728,0,train
train_116731,0,train
train_116733,0,train
train_116735,0,train
train_116736,0,train
train_116737,0,train
train_116738,0,train
train_116739,0,train
train_116740,0,train
train_116741,0,train
train_116742,0,train
train_116743,0,train
train_116744,0,train
train_116745,0,train
train_116746,0,train
train_116747,0,train
train_116748,0,train
train_116749,0,train
train_11675,0,train
train_116750,0,train
train_116751,0,train
train_116752,0,train
train_116753,0,train
train_116754,0,train
train_116755,0,train
train_116756,0,train
train_116757,0,train
train_116758,0,train
train_116759,0,train
train_116760,0,train
train_116761,0,train
train_116762,0,train
train_116763,0,train
train_116764,0,train
train_116765,0,train
train_116766,0,train
train_116767,0,train
train_116768,0,train
train_116769,0,train
train_116770,0,train
train_116771,0,train
train_116772,0,train
train_116773,0,train
train_116774,0,train
train_116775,0,train
train_116776,0,train
train_116777,0,train
train_116778,0,train
train_116779,0,train
train_116780,0,train
train_116781,0,train
train_116782,0,train
train_116783,0,train
train_116784,0,train
train_116785,0,train
train_116786,0,train
train_116787,0,train
train_116788,0,train
train_116789,0,train
train_116790,0,train
train_116791,0,train
train_116792,0,train
train_116793,0,train
train_116794,0,train
train_116795,0,train
train_116796,0,train
train_116797,0,train
train_116798,0,train
train_116799,0,train
train_116800,0,train
train_116801,0,train
train_116802,0,train
train_116803,0,train
train_116804,0,train
train_116805,0,train
train_116806,0,train
train_116807,0,train
train_116808,0,train
train_116809,0,train
train_116810,0,train
train_116811,0,train
train_116812,0,train
train_116813,0,train
train_116814,0,train
train_116815,0,train
train_116816,0,train
train_116817,0,train
train_116818,0,train
train_116819,0,train
train_116820,0,train
train_116821,0,train
train_116822,0,train
train_116823,0,train
train_116824,0,train
train_116825,0,train
train_116826,0,train
train_116827,0,train
train_116828,0,train
train_116829,0,train
train_11683,0,train
train_116830,0,train
train_116831,0,train
train_116832,0,train
train_116833,0,train
train_116834,0,train
train_116835,0,train
train_116836,0,train
train_116837,0,train
train_116838,0,train
train_116839,0,train
train_116840,0,train
train_116841,0,train
train_116842,0,train
train_116843,0,train
train_116844,0,train
train_116845,0,train
train_116846,0,train
train_116847,0,train
train_116848,0,train
train_116849,0,train
train_116850,0,train
train_116851,0,train
train_116852,0,train
train_116853,0,train
train_116854,0,train
train_116855,0,train
train_116856,0,train
train_116857,0,train
train_116858,0,train
train_116859,0,train
train_116860,0,train
train_116861,0,train
train_116862,0,train
train_116863,0,train
train_116864,0,train
train_116865,0,train
train_116866,0,train
train_116867,0,train
train_116868,0,train
train_116869,0,train
train_116870,0,train
train_116871,0,train
train_116872,0,train
train_116873,0,train
train_116874,0,train
train_116875,0,train
train_116876,0,train
train_116877,0,train
train_116878,0,train
train_116879,0,train
train_11688,0,train
train_116880,0,train
train_116881,0,train
train_116882,0,train
train_116883,0,train
train_116884,0,train
train_116885,0,train
train_116886,0,train
train_116887,0,train
train_116888,0,train
train_116889,0,train
train_11689,0,train
train_116890,0,train
train_116891,0,train
train_116892,0,train
train_116893,0,train
train_116894,0,train
train_116895,0,train
train_116896,0,train
train_116897,0,train
train_116898,0,train
train_116899,0,train
train_1169,0,train
train_11690,0,train
train_116900,0,train
train_116901,0,train
train_116902,0,train
train_116903,0,train
train_116904,0,train
train_116905,0,train
train_116906,0,train
train_116907,0,train
train_116908,0,train
train_116909,0,train
train_116910,0,train
train_116911,0,train
train_116912,0,train
train_116913,0,train
train_116914,0,train
train_116915,0,train
train_116916,0,train
train_116917,0,train
train_116918,0,train
train_116919,0,train
train_11692,0,train
train_116920,0,train
train_116921,0,train
train_116922,0,train
train_116923,0,train
train_116924,0,train
train_116925,0,train
train_116926,0,train
train_116927,0,train
train_116928,0,train
train_116929,0,train
train_116930,0,train
train_116931,0,train
train_116932,0,train
train_116933,0,train
train_116934,0,train
train_116935,0,train
train_116936,0,train
train_116937,0,train
train_116938,0,train
train_116939,0,train
train_116940,0,train
train_116941,0,train
train_116942,0,train
train_116943,0,train
train_116944,0,train
train_116945,0,train
train_116946,0,train
train_116947,0,train
train_116948,0,train
train_116949,0,train
train_116950,0,train
train_116951,0,train
train_116952,0,train
train_116954,0,train
train_116956,0,train
train_116957,0,train
train_116958,0,train
train_116960,0,train
train_116962,0,train
train_116964,0,train
train_116965,0,train
train_116966,0,train
train_116967,0,train
train_116968,0,train
train_116969,0,train
train_116970,0,train
train_116973,0,train
train_116974,0,train
train_116976,0,train
train_116977,0,train
train_116979,0,train
train_116980,0,train
train_116981,0,train
train_116982,0,train
train_116983,0,train
train_116984,0,train
train_116985,0,train
train_116986,0,train
train_116987,0,train
train_116989,0,train
train_116990,0,train
train_116991,0,train
train_116992,0,train
train_116996,0,train
train_116998,0,train
train_116999,0,train
train_117,0,train
train_1170,0,train
train_117001,0,train
train_117002,0,train
train_117005,0,train
train_117007,0,train
train_117008,0,train
train_117009,0,train
train_117012,0,train
train_117013,0,train
train_117014,0,train
train_117015,0,train
train_117016,0,train
train_117019,0,train
train_117022,0,train
train_117023,0,train
train_117025,0,train
train_117026,0,train
train_117027,0,train
train_117028,0,train
train_117029,0,train
train_117030,0,train
train_117032,0,train
train_117033,0,train
train_117037,0,train
train_117038,0,train
train_117043,0,train
train_117052,0,train
train_11706,0,train
train_117064,0,train
train_117066,0,train
train_117072,0,train
train_117078,0,train
train_11708,0,train
train_117081,0,train
train_117084,0,train
train_117094,0,train
train_1171,0,train
train_117110,0,train
train_117127,0,train
train_117131,0,train
train_117136,0,train
train_117137,0,train
train_11715,0,train
train_117151,0,train
train_11716,0,train
train_11717,0,train
train_117172,0,train
train_1172,0,train
train_11720,0,train
train_117262,0,train
train_117279,0,train
train_117286,0,train
train_117291,0,train
train_117294,0,train
train_1173,0,train
train_117302,0,train
train_117303,0,train
train_117307,0,train
train_117311,0,train
train_117312,0,train
train_117315,0,train
train_117316,0,train
train_117319,0,train
train_117323,0,train
train_117332,0,train
train_117334,0,train
train_117335,0,train
train_117339,0,train
train_11734,0,train
train_117345,0,train
train_117346,0,train
train_117347,0,train
train_117349,0,train
train_11735,0,train
train_117351,0,train
train_117353,0,train
train_117354,0,train
train_117355,0,train
train_117358,0,train
train_117360,0,train
train_117361,0,train
train_117363,0,train
train_117364,0,train
train_117365,0,train
train_117366,0,train
train_117367,0,train
train_117368,0,train
train_117369,0,train
train_11737,0,train
train_117370,0,train
train_117371,0,train
train_117372,0,train
train_117373,0,train
train_117374,0,train
train_117375,0,train
train_117376,0,train
train_117377,0,train
train_117378,0,train
train_117379,0,train
train_11738,0,train
train_117380,0,train
train_117381,0,train
train_117382,0,train
train_117383,0,train
train_117384,0,train
train_117385,0,train
train_117386,0,train
train_117387,0,train
train_117388,0,train
train_117389,0,train
train_11739,0,train
train_117390,0,train
train_117391,0,train
train_117392,0,train
train_117393,0,train
train_117394,0,train
train_117395,0,train
train_117396,0,train
train_117397,0,train
train_117398,0,train
train_117399,0,train
train_1174,0,train
train_11740,0,train
train_117400,0,train
train_117401,0,train
train_117402,0,train
train_117403,0,train
train_117404,0,train
train_117405,0,train
train_117406,0,train
train_117407,0,train
train_117408,0,train
train_117409,0,train
train_117410,0,train
train_117411,0,train
train_117412,0,train
train_117413,0,train
train_117414,0,train
train_117415,0,train
train_117416,0,train
train_117417,0,train
train_117418,0,train
train_117419,0,train
train_11742,0,train
train_117420,0,train
train_117421,0,train
train_117422,0,train
train_117423,0,train
train_117424,0,train
train_117425,0,train
train_117426,0,train
train_117427,0,train
train_117428,0,train
train_117429,0,train
train_11743,0,train
train_117430,0,train
train_117431,0,train
train_117432,0,train
train_117433,0,train
train_117434,0,train
train_117435,0,train
train_117436,0,train
train_117437,0,train
train_117438,0,train
train_117439,0,train
train_11744,0,train
train_117440,0,train
train_117441,0,train
train_117442,0,train
train_117443,0,train
train_117444,0,train
train_117445,0,train
train_117446,0,train
train_117447,0,train
train_117448,0,train
train_117449,0,train
train_11745,0,train
train_117450,0,train
train_117451,0,train
train_117452,0,train
train_117453,0,train
train_117454,0,train
train_117455,0,train
train_117456,0,train
train_117457,0,train
train_117458,0,train
train_117459,0,train
train_117460,0,train
train_117461,0,train
train_117462,0,train
train_117463,0,train
train_117464,0,train
train_117465,0,train
train_117466,0,train
train_117467,0,train
train_117468,0,train
train_117469,0,train
train_117470,0,train
train_117471,0,train
train_117472,0,train
train_117473,0,train
train_117474,0,train
train_117475,0,train
train_117476,0,train
train_117477,0,train
train_117478,0,train
train_117479,0,train
train_11748,0,train
train_117480,0,train
train_117481,0,train
train_117482,0,train
train_117483,0,train
train_117484,0,train
train_117485,0,train
train_117486,0,train
train_117487,0,train
train_117488,0,train
train_117489,0,train
train_11749,0,train
train_117490,0,train
train_117491,0,train
train_117492,0,train
train_117493,0,train
train_117494,0,train
train_117495,0,train
train_117496,0,train
train_117497,0,train
train_117498,0,train
train_117499,0,train
train_117500,0,train
train_117501,0,train
train_117502,0,train
train_117503,0,train
train_117504,0,train
train_117505,0,train
train_117506,0,train
train_117507,0,train
train_117508,0,train
train_117509,0,train
train_117510,0,train
train_117511,0,train
train_117512,0,train
train_117513,0,train
train_117514,0,train
train_117515,0,train
train_117516,0,train
train_117517,0,train
train_117518,0,train
train_117519,0,train
train_11752,0,train
train_117520,0,train
train_117521,0,train
train_117522,0,train
train_117523,0,train
train_117524,0,train
train_117525,0,train
train_117526,0,train
train_117527,0,train
train_117528,0,train
train_117529,0,train
train_11753,0,train
train_117530,0,train
train_117531,0,train
train_117532,0,train
train_117533,0,train
train_117534,0,train
train_117535,0,train
train_117536,0,train
train_117537,0,train
train_117538,0,train
train_117539,0,train
train_11754,0,train
train_117540,0,train
train_117541,0,train
train_117542,0,train
train_117543,0,train
train_117544,0,train
train_117545,0,train
train_117546,0,train
train_117547,0,train
train_117548,0,train
train_117549,0,train
train_117550,0,train
train_117551,0,train
train_117552,0,train
train_117553,0,train
train_117554,0,train
train_117555,0,train
train_117556,0,train
train_117557,0,train
train_117558,0,train
train_117559,0,train
train_11756,0,train
train_117560,0,train
train_117561,0,train
train_117562,0,train
train_117563,0,train
train_117564,0,train
train_117565,0,train
train_117566,0,train
train_117567,0,train
train_117568,0,train
train_117569,0,train
train_11757,0,train
train_117570,0,train
train_117571,0,train
train_117572,0,train
train_117573,0,train
train_117574,0,train
train_117575,0,train
train_117576,0,train
train_117577,0,train
train_117578,0,train
train_117579,0,train
train_11758,0,train
train_117580,0,train
train_117581,0,train
train_117582,0,train
train_117583,0,train
train_117584,0,train
train_117585,0,train
train_117586,0,train
train_117587,0,train
train_117588,0,train
train_117589,0,train
train_11759,0,train
train_117590,0,train
train_117592,0,train
train_117593,0,train
train_117595,0,train
train_117596,0,train
train_117598,0,train
train_11760,0,train
train_117601,0,train
train_117603,0,train
train_117604,0,train
train_117606,0,train
train_117607,0,train
train_117608,0,train
train_117609,0,train
train_11761,0,train
train_117610,0,train
train_117612,0,train
train_117613,0,train
train_117614,0,train
train_117615,0,train
train_117616,0,train
train_117618,0,train
train_11762,0,train
train_117620,0,train
train_117622,0,train
train_117623,0,train
train_117624,0,train
train_117627,0,train
train_117628,0,train
train_11763,0,train
train_117630,0,train
train_117631,0,train
train_117632,0,train
train_117635,0,train
train_117637,0,train
train_117638,0,train
train_117639,0,train
train_11764,0,train
train_117646,0,train
train_117647,0,train
train_117648,0,train
train_11765,0,train
train_117650,0,train
train_117654,0,train
train_117655,0,train
train_117657,0,train
train_117659,0,train
train_11766,0,train
train_117660,0,train
train_117661,0,train
train_117665,0,train
train_117669,0,train
train_11767,0,train
train_117671,0,train
train_11768,0,train
train_117682,0,train
train_11769,0,train
train_117696,0,train
train_117697,0,train
train_11770,0,train
train_117709,0,train
train_11771,0,train
train_11772,0,train
train_117724,0,train
train_11773,0,train
train_117732,0,train
train_11774,0,train
train_117743,0,train
train_11775,0,train
train_11776,0,train
train_11777,0,train
train_11778,0,train
train_11779,0,train
train_11780,0,train
train_11781,0,train
train_11782,0,train
train_11783,0,train
train_11784,0,train
train_11785,0,train
train_11786,0,train
train_11787,0,train
train_11788,0,train
train_11789,0,train
train_117893,0,train
train_1179,0,train
train_11790,0,train
train_117908,0,train
train_11791,0,train
train_117912,0,train
train_11792,0,train
train_117928,0,train
train_11793,0,train
train_117936,0,train
train_117939,0,train
train_11794,0,train
train_117948,0,train
train_11795,0,train
train_117954,0,train
train_117958,0,train
train_11796,0,train
train_117960,0,train
train_117961,0,train
train_117963,0,train
train_117964,0,train
train_117967,0,train
train_117969,0,train
train_11797,0,train
train_117970,0,train
train_117972,0,train
train_117973,0,train
train_117974,0,train
train_117975,0,train
train_117977,0,train
train_117978,0,train
train_117979,0,train
train_11798,0,train
train_117980,0,train
train_117982,0,train
train_117983,0,train
train_117984,0,train
train_117986,0,train
train_117987,0,train
train_117988,0,train
train_117989,0,train
train_11799,0,train
train_117990,0,train
train_117991,0,train
train_117992,0,train
train_117993,0,train
train_117995,0,train
train_117996,0,train
train_117997,0,train
train_117998,0,train
train_118,0,train
train_1180,0,train
train_11800,0,train
train_118001,0,train
train_118002,0,train
train_118004,0,train
train_118005,0,train
train_118006,0,train
train_118007,0,train
train_118008,0,train
train_118009,0,train
train_11801,0,train
train_118010,0,train
train_118011,0,train
train_118012,0,train
train_118013,0,train
train_118014,0,train
train_118015,0,train
train_118016,0,train
train_118017,0,train
train_118018,0,train
train_118019,0,train
train_11802,0,train
train_118020,0,train
train_118021,0,train
train_118022,0,train
train_118023,0,train
train_118024,0,train
train_118025,0,train
train_118026,0,train
train_118027,0,train
train_118028,0,train
train_118029,0,train
train_11803,0,train
train_118030,0,train
train_118031,0,train
train_118032,0,train
train_118033,0,train
train_118034,0,train
train_118035,0,train
train_118036,0,train
train_118037,0,train
train_118038,0,train
train_118039,0,train
train_11804,0,train
train_118040,0,train
train_118041,0,train
train_118042,0,train
train_118043,0,train
train_118044,0,train
train_118045,0,train
train_118046,0,train
train_118047,0,train
train_118048,0,train
train_118049,0,train
train_11805,0,train
train_118050,0,train
train_118051,0,train
train_118052,0,train
train_118053,0,train
train_118054,0,train
train_118055,0,train
train_118056,0,train
train_118057,0,train
train_118058,0,train
train_118059,0,train
train_11806,0,train
train_118060,0,train
train_118061,0,train
train_118062,0,train
train_118063,0,train
train_118064,0,train
train_118065,0,train
train_118066,0,train
train_118067,0,train
train_118068,0,train
train_118069,0,train
train_11807,0,train
train_118070,0,train
train_118071,0,train
train_118072,0,train
train_118073,0,train
train_118074,0,train
train_118075,0,train
train_118076,0,train
train_118077,0,train
train_118078,0,train
train_118079,0,train
train_11808,0,train
train_118080,0,train
train_118081,0,train
train_118082,0,train
train_118083,0,train
train_118084,0,train
train_118085,0,train
train_118086,0,train
train_118087,0,train
train_118088,0,train
train_118089,0,train
train_11809,0,train
train_118090,0,train
train_118091,0,train
train_118092,0,train
train_118093,0,train
train_118094,0,train
train_118095,0,train
train_118096,0,train
train_118097,0,train
train_118098,0,train
train_118099,0,train
train_1181,0,train
train_11810,0,train
train_118100,0,train
train_118101,0,train
train_118102,0,train
train_118103,0,train
train_118104,0,train
train_118105,0,train
train_118106,0,train
train_118107,0,train
train_118108,0,train
train_118109,0,train
train_11811,0,train
train_118110,0,train
train_118111,0,train
train_118112,0,train
train_118113,0,train
train_118114,0,train
train_118115,0,train
train_118116,0,train
train_118117,0,train
train_118118,0,train
train_118119,0,train
train_11812,0,train
train_118120,0,train
train_118121,0,train
train_118122,0,train
train_118123,0,train
train_118124,0,train
train_118125,0,train
train_118126,0,train
train_118127,0,train
train_118128,0,train
train_118129,0,train
train_11813,0,train
train_118130,0,train
train_118131,0,train
train_118132,0,train
train_118133,0,train
train_118134,0,train
train_118135,0,train
train_118136,0,train
train_118137,0,train
train_118138,0,train
train_118139,0,train
train_11814,0,train
train_118140,0,train
train_118141,0,train
train_118142,0,train
train_118143,0,train
train_118144,0,train
train_118145,0,train
train_118146,0,train
train_118147,0,train
train_118148,0,train
train_118149,0,train
train_11815,0,train
train_118150,0,train
train_118151,0,train
train_118152,0,train
train_118153,0,train
train_118154,0,train
train_118155,0,train
train_118156,0,train
train_118157,0,train
train_118158,0,train
train_118159,0,train
train_11816,0,train
train_118160,0,train
train_118161,0,train
train_118162,0,train
train_118163,0,train
train_118164,0,train
train_118165,0,train
train_118166,0,train
train_118167,0,train
train_118168,0,train
train_118169,0,train
train_11817,0,train
train_118170,0,train
train_118171,0,train
train_118172,0,train
train_118173,0,train
train_118174,0,train
train_118175,0,train
train_118176,0,train
train_118177,0,train
train_118178,0,train
train_118179,0,train
train_11818,0,train
train_118180,0,train
train_118181,0,train
train_118182,0,train
train_118183,0,train
train_118184,0,train
train_118185,0,train
train_118186,0,train
train_118187,0,train
train_118188,0,train
train_118189,0,train
train_11819,0,train
train_118190,0,train
train_118192,0,train
train_118193,0,train
train_118194,0,train
train_118195,0,train
train_118196,0,train
train_118197,0,train
train_118198,0,train
train_118199,0,train
train_11820,0,train
train_118200,0,train
train_118201,0,train
train_118202,0,train
train_118203,0,train
train_118204,0,train
train_118205,0,train
train_118206,0,train
train_118207,0,train
train_118208,0,train
train_118209,0,train
train_11821,0,train
train_118210,0,train
train_118211,0,train
train_118212,0,train
train_118213,0,train
train_118214,0,train
train_118215,0,train
train_118217,0,train
train_11822,0,train
train_118220,0,train
train_118221,0,train
train_118222,0,train
train_118224,0,train
train_118225,0,train
train_118227,0,train
train_118229,0,train
train_11823,0,train
train_118232,0,train
train_118235,0,train
train_118236,0,train
train_118237,0,train
train_11824,0,train
train_118241,0,train
train_118244,0,train
train_118245,0,train
train_118248,0,train
train_118249,0,train
train_11825,0,train
train_118254,0,train
train_118256,0,train
train_118257,0,train
train_11826,0,train
train_118261,0,train
train_118263,0,train
train_118265,0,train
train_118267,0,train
train_118269,0,train
train_11827,0,train
train_118271,0,train
train_118273,0,train
train_118274,0,train
train_118276,0,train
train_11828,0,train
train_118281,0,train
train_118287,0,train
train_118289,0,train
train_11829,0,train
train_118291,0,train
train_118292,0,train
train_118293,0,train
train_118296,0,train
train_118298,0,train
train_1183,0,train
train_11830,0,train
train_118300,0,train
train_118301,0,train
train_118302,0,train
train_118304,0,train
train_11831,0,train
train_118315,0,train
train_11832,0,train
train_11833,0,train
train_11834,0,train
train_11835,0,train
train_11836,0,train
train_118361,0,train
train_11837,0,train
train_118376,0,train
train_11838,0,train
train_118389,0,train
train_11839,0,train
train_118390,0,train
train_1184,0,train
train_11840,0,train
train_11841,0,train
train_118414,0,train
train_11842,0,train
train_118425,0,train
train_11843,0,train
train_118432,0,train
train_11844,0,train
train_118448,0,train
train_11845,0,train
train_118457,0,train
train_11846,0,train
train_118462,0,train
train_11847,0,train
train_118475,0,train
train_11848,0,train
train_118481,0,train
train_11849,0,train
train_1185,0,train
train_11850,0,train
train_118501,0,train
train_118502,0,train
train_118507,0,train
train_11851,0,train
train_11852,0,train
train_118528,0,train
train_11853,0,train
train_118530,0,train
train_118534,0,train
train_118537,0,train
train_118538,0,train
train_11854,0,train
train_118541,0,train
train_118542,0,train
train_118544,0,train
train_118546,0,train
train_118548,0,train
train_118549,0,train
train_11855,0,train
train_118550,0,train
train_118552,0,train
train_118555,0,train
train_118556,0,train
train_118558,0,train
train_11856,0,train
train_118561,0,train
train_118562,0,train
train_118565,0,train
train_118566,0,train
train_118567,0,train
train_118568,0,train
train_118569,0,train
train_11857,0,train
train_118570,0,train
train_118571,0,train
train_118572,0,train
train_118573,0,train
train_118574,0,train
train_118575,0,train
train_118576,0,train
train_118577,0,train
train_118578,0,train
train_118579,0,train
train_11858,0,train
train_118580,0,train
train_118581,0,train
train_118582,0,train
train_118583,0,train
train_118584,0,train
train_118585,0,train
train_118586,0,train
train_118587,0,train
train_118588,0,train
train_118589,0,train
train_11859,0,train
train_118590,0,train
train_118591,0,train
train_118592,0,train
train_118593,0,train
train_118594,0,train
train_118595,0,train
train_118596,0,train
train_118597,0,train
train_118598,0,train
train_118599,0,train
train_11860,0,train
train_118600,0,train
train_118601,0,train
train_118602,0,train
train_118603,0,train
train_118604,0,train
train_118605,0,train
train_118606,0,train
train_118607,0,train
train_118608,0,train
train_118609,0,train
train_11861,0,train
train_118610,0,train
train_118611,0,train
train_118612,0,train
train_118613,0,train
train_118614,0,train
train_118615,0,train
train_118616,0,train
train_118617,0,train
train_118618,0,train
train_118619,0,train
train_11862,0,train
train_118620,0,train
train_118621,0,train
train_118622,0,train
train_118623,0,train
train_118624,0,train
train_118625,0,train
train_118626,0,train
train_118627,0,train
train_118628,0,train
train_118629,0,train
train_11863,0,train
train_118630,0,train
train_118631,0,train
train_118632,0,train
train_118633,0,train
train_118634,0,train
train_118635,0,train
train_118636,0,train
train_118637,0,train
train_118638,0,train
train_118639,0,train
train_11864,0,train
train_118640,0,train
train_118641,0,train
train_118642,0,train
train_118643,0,train
train_118644,0,train
train_118645,0,train
train_118646,0,train
train_118647,0,train
train_118648,0,train
train_118649,0,train
train_11865,0,train
train_118650,0,train
train_118651,0,train
train_118652,0,train
train_118653,0,train
train_118654,0,train
train_118655,0,train
train_118656,0,train
train_118657,0,train
train_118658,0,train
train_118659,0,train
train_11866,0,train
train_118660,0,train
train_118661,0,train
train_118662,0,train
train_118663,0,train
train_118664,0,train
train_118665,0,train
train_118666,0,train
train_118667,0,train
train_118668,0,train
train_118669,0,train
train_11867,0,train
train_118670,0,train
train_118671,0,train
train_118672,0,train
train_118673,0,train
train_118674,0,train
train_118675,0,train
train_118676,0,train
train_118677,0,train
train_118678,0,train
train_118679,0,train
train_11868,0,train
train_118680,0,train
train_118681,0,train
train_118682,0,train
train_118683,0,train
train_118684,0,train
train_118685,0,train
train_118686,0,train
train_118687,0,train
train_118688,0,train
train_118689,0,train
train_11869,0,train
train_118690,0,train
train_118691,0,train
train_118692,0,train
train_118693,0,train
train_118694,0,train
train_118695,0,train
train_118696,0,train
train_118697,0,train
train_118698,0,train
train_118699,0,train
train_11870,0,train
train_118700,0,train
train_118701,0,train
train_118702,0,train
train_118703,0,train
train_118704,0,train
train_118705,0,train
train_118706,0,train
train_118707,0,train
train_118708,0,train
train_118709,0,train
train_11871,0,train
train_118710,0,train
train_118711,0,train
train_118712,0,train
train_118713,0,train
train_118714,0,train
train_118715,0,train
train_118716,0,train
train_118717,0,train
train_118718,0,train
train_118719,0,train
train_11872,0,train
train_118720,0,train
train_118721,0,train
